id,box
b423dbd67b0b6c72,0.11 0.00 0.79 1.00
fd1261f43aa68406,0.06 0.00 0.94 1.00
32cd8edeea5434d0,0.00 0.00 1.00 1.00
60508cc7ed33c1d7,0.00 0.00 0.89 1.00
2d0e4e20eae28be7,0.00 0.00 1.00 1.00
2a92de11e55ba0cc,0.29 0.00 1.00 1.00
65a5b9fa39026042,0.01 0.16 0.99 0.95
ad3fcf2d143c8429,0.09 0.02 0.69 1.00
b17e91abab7918ef,0.00 0.00 1.00 1.00
2d6d8791f0fbb894,0.13 0.09 0.73 0.89
7783ac177d19aef4,0.01 0.00 0.91 1.00
64fbbec45d30993e,0.13 0.00 1.00 1.00
62a3a2e553a13dd6,0.13 0.00 0.93 1.00
9ef2d932dca5d345,0.00 0.00 0.62 1.00
7c0cedc1952354af,0.05 0.00 1.00 1.00
62680beb5406debb,0.14 0.00 0.90 0.66
2a9dbbd79c8eff9e,0.03 0.00 0.63 1.00
b596cf76484de6c8,0.01 0.08 0.76 0.94
9f585a1967cf9b42,0.07 0.00 0.96 1.00
2e433aaeb97982d6,0.03 0.15 0.90 1.00
2a698421675615ad,0.00 0.00 0.93 1.00
2a0163658ee69067,0.33 0.00 0.71 0.86
ee60b7841b3a5672,0.36 0.00 1.00 0.69
13bfaaf5970d4f82,0.09 0.01 0.79 1.00
793bd1e71a565a93,0.10 0.59 0.69 0.94
2ba3f29ba3160700,0.25 0.09 0.54 0.86
609becb242a6549b,0.39 0.15 0.74 0.78
774f39e658c4a52c,0.02 0.09 0.79 0.65
60172510857c624e,0.00 0.00 0.71 0.56
5a75ccdc8567b2f6,0.00 0.36 0.68 1.00
76cf5ca6ceba1280,0.11 0.00 0.77 0.93
33f54b745df8861e,0.23 0.13 0.77 1.00
b0344b6c99794418,0.01 0.00 0.98 1.00
7792ff6fe5d2b0a9,0.10 0.05 0.85 0.87
7c9801cdcf67fea1,0.00 0.00 0.70 1.00
de0031bbbd4d48fe,0.18 0.27 0.94 0.51
2aba8a84f1929928,0.22 0.00 1.00 1.00
2ac3fa23bd3cac26,0.38 0.10 0.85 0.89
60a15163186998cc,0.20 0.00 0.64 1.00
30005b7a8c02ca0c,0.00 0.00 0.54 0.82
65693f4b794de55a,0.06 0.04 0.95 0.97
7507f02f636aef91,0.38 0.05 0.68 1.00
2b75f4838a47148c,0.30 0.00 1.00 1.00
fe1d91a4b943a599,0.00 0.00 1.00 1.00
63cf131044b8becf,0.10 0.19 0.42 0.91
b8b32b482f6046ff,0.00 0.00 0.83 0.64
2ef8b4f449c1ffb3,0.28 0.00 0.57 1.00
2c95ed7442d5932f,0.20 0.07 0.61 1.00
2d267a7c373b13cf,0.08 0.17 0.79 0.85
2a3e3928af6182ba,0.31 0.36 0.53 0.50
f42b12bf9af2ffd7,0.04 0.31 0.98 0.69
62fe0e6fa586c444,0.00 0.00 1.00 1.00
2a2c9f8e267a31e2,0.29 0.00 0.69 0.97
31beb82aaa86e856,0.10 0.28 0.25 1.00
b83fc078ede88ee3,0.03 0.18 0.59 0.82
741ec849e7ac553c,0.00 0.00 1.00 1.00
ee337a2306f12015,0.00 0.00 0.78 1.00
2b91cf7103084d72,0.00 0.04 0.50 1.00
eb3e0081016d60b4,0.32 0.21 0.72 0.68
2a7aabe45e6f0423,0.00 0.00 1.00 0.77
77c50903da9cbd11,0.00 0.01 0.47 0.85
654b2308341983d3,0.02 0.53 0.46 1.00
b1ec309616d7c402,0.29 0.23 1.00 1.00
653a41cecc11c07c,0.35 0.13 0.63 0.66
6039e58b4d85de8a,0.00 0.18 0.81 0.69
2b315a40413f2b97,0.37 0.00 0.95 1.00
2b45c9959e44c328,0.00 0.00 0.99 1.00
cbce55c180599ef0,0.00 0.00 1.00 1.00
f3adc50a87201a94,0.12 0.00 0.88 1.00
b0f7d848d87cbd80,0.00 0.00 0.68 1.00
2a5d80e4f3ec0389,0.12 0.23 0.74 0.66
2d02ff2fb724ca76,0.00 0.00 1.00 1.00
2e050428cf67083b,0.23 0.03 0.86 1.00
dfe73ac87761ff4a,0.18 0.40 0.51 0.90
d03ee5fe2cc9f405,0.09 0.00 1.00 1.00
2c6513267774896c,0.05 0.11 0.37 0.94
2ceb5c55f92cccf5,0.37 0.00 1.00 0.91
9c982558ff6ec36f,0.34 0.20 0.67 0.90
9d24788f45f27d6d,0.00 0.67 0.89 1.00
30837b45baef984f,0.20 0.06 0.85 0.76
2bd4984a6ea8f866,0.32 0.42 0.94 1.00
b81e55d57fd11abc,0.00 0.00 0.85 1.00
b09f93be7aca38f8,0.05 0.13 0.95 0.78
32d1d98c01edc221,0.10 0.00 0.69 1.00
62ae98e6052e6f44,0.00 0.00 1.00 1.00
2a1a77080cdc6eb1,0.34 0.00 0.76 1.00
9f1bc72dd4b1a325,0.17 0.13 0.78 1.00
7707b5f08a383219,0.03 0.00 0.94 1.00
2b89067a823b0264,0.00 0.00 1.00 1.00
49ee5a5f29fd5895,0.27 0.41 0.62 0.57
3168a8c62428fd34,0.08 0.12 0.97 1.00
2b4159788d0bc0f8,0.23 0.00 0.62 1.00
9cc2b29752db31df,0.21 0.02 1.00 0.94
ac8ec13e3a4a4062,0.12 0.26 0.94 0.84
9fd0049b8a4bde24,0.06 0.41 0.55 0.58
2d4ac267e038cf2e,0.00 0.00 1.00 1.00
9fde174e38c916c1,0.04 0.25 0.88 0.74
ec29d77edbc2b149,0.00 0.00 1.00 0.82
62549ad77402c434,0.09 0.84 0.65 0.98
aa2355f9d438bbc8,0.11 0.17 0.88 0.35
4ef458fc9fb3e203,0.13 0.00 1.00 1.00
6167d8e43aaee891,0.15 0.00 0.96 1.00
7a587e36d4747090,0.34 0.00 0.86 0.77
2e15d6bbe6245364,0.04 0.16 0.84 0.34
7a8783ae529c86b2,0.05 0.06 0.80 0.73
49ca407cf09f4096,0.37 0.19 0.67 0.76
2f119706b37e643b,0.23 0.34 0.62 0.72
2d66d9b8a70bb8ae,0.21 0.09 0.83 0.98
9d99840be93e3478,0.23 0.00 0.64 1.00
6297385733b43a99,0.29 0.21 0.62 1.00
7b588b8d7e301a2d,0.26 0.00 0.72 1.00
df6fc12baca5e835,0.00 0.00 0.94 1.00
49c456ffe2016a55,0.07 0.22 0.75 0.70
2e7a6abcb5a85c4d,0.02 0.00 0.86 0.69
61e741febee8f64b,0.08 0.00 0.95 0.66
6471fe3e80a24715,0.15 0.00 1.00 1.00
2aa52e00ccb4b357,0.08 0.01 0.85 1.00
ab2abf5398befe42,0.11 0.27 0.81 0.79
61b42c2b9a47a4de,0.41 0.18 0.58 0.78
ec78ea74a988995d,0.41 0.44 0.51 0.53
2b194e4a8b91b362,0.08 0.12 1.00 1.00
336c7ece46ea6076,0.11 0.00 1.00 1.00
2e1a3f04c79dac3b,0.42 0.47 0.62 0.79
b31c52cd51c1ed9b,0.47 0.00 0.74 0.83
646f46414454d9fa,0.00 0.00 1.00 1.00
33f2117f9d014f91,0.22 0.00 0.73 1.00
6259684e9e6501e4,0.14 0.00 0.89 1.00
b52ab66741857bb6,0.12 0.00 1.00 1.00
2a508a87e6568978,0.00 0.17 1.00 0.89
2a4fcea7a1cd6ee4,0.30 0.00 0.78 1.00
638be59b0f200dfc,0.21 0.00 0.74 1.00
2c10d92153b28d46,0.23 0.00 0.82 1.00
2b58f377229a356e,0.16 0.00 0.37 0.28
2b5c48a7d9e39630,0.39 0.00 1.00 1.00
2a06f7ed63ccb02b,0.14 0.00 0.52 0.81
2b8f6088dc5cbe2d,0.16 0.00 0.78 0.81
4969a7b39e0f909d,0.24 0.00 1.00 1.00
7798a40330041ce9,0.42 0.10 1.00 1.00
2e72bb992a077b26,0.44 0.15 1.00 1.00
645b7f0da1f75817,0.39 0.43 0.55 0.63
2a9b063c0a94751b,0.00 0.00 0.42 1.00
7ac950d85199cf13,0.23 0.16 0.84 1.00
79c19d6df230fa20,0.06 0.24 0.98 0.80
2df82ef91a21be4c,0.33 0.00 0.82 1.00
f094fee8496cd9ff,0.17 0.15 0.98 0.81
2b993b65ab5e8e75,0.00 0.00 0.48 1.00
62cc0620fd0708a3,0.00 0.00 1.00 1.00
2c44373b6d6308e1,0.22 0.00 0.57 0.90
2b6bb51b0f78be5c,0.15 0.00 0.51 1.00
2bf5de84031e33d4,0.37 0.57 0.71 0.95
31418ef0c38cabc6,0.35 0.28 0.62 0.70
6221997604e920d9,0.08 0.00 0.84 1.00
60edea3f18f5ab83,0.37 0.02 0.79 1.00
2b695401ddb0a12a,0.00 0.00 1.00 0.68
334bf86ff702b37c,0.12 0.00 0.53 1.00
2b3d73c09acab77c,0.40 0.27 1.00 0.95
4dde982e50818b25,0.28 0.31 0.89 0.71
3184b3c794105145,0.03 0.02 1.00 0.99
2a88b452aaa07db8,0.00 0.00 1.00 0.93
9e8e0b05d14a667c,0.38 0.00 1.00 1.00
2a7070831fb5718f,0.03 0.00 1.00 1.00
4e6779a404c4bbf0,0.40 0.00 0.76 0.99
625a2b11213ce551,0.00 0.00 0.34 0.86
9cd8c8a6075f1ec8,0.00 0.15 0.97 0.80
62d6fab1a261e155,0.00 0.10 0.99 0.98
2a5a306aba2c7e78,0.00 0.11 1.00 0.78
60e432540c46eaee,0.06 0.46 0.95 0.86
62b60eb2918c2c4b,0.08 0.49 0.59 0.84
b0e78f36f40aff27,0.12 0.00 0.81 1.00
2ba1942404dff3d3,0.53 0.35 0.59 0.68
2cfd17598fec53cb,0.39 0.24 0.56 0.75
758e173ba2063556,0.00 0.00 1.00 1.00
b7e9e7c1a01f2fff,0.00 0.07 0.81 1.00
533358b2b50ce909,0.11 0.10 0.91 0.94
33ad0945317e487c,0.00 0.00 0.69 1.00
615e64b9af38b698,0.07 0.33 0.79 0.69
2e028ca1cc5c3345,0.00 0.00 0.85 0.86
2edfc47f4e2c8569,0.05 0.00 0.54 1.00
2be455bbf81f5e99,0.38 0.46 0.57 0.60
fec910da18d0be93,0.00 0.00 1.00 1.00
4b7b508cd436ed29,0.08 0.00 0.84 1.00
624c0cce9be46019,0.08 0.00 0.69 1.00
78db575e8b5d9884,0.04 0.14 0.85 0.84
2eb1c1fbab870e3e,0.23 0.17 0.44 0.59
b4ed07cd8ec9013a,0.08 0.22 0.75 0.69
9de277570be39bf5,0.00 0.25 0.45 1.00
7753965bbc4a902e,0.15 0.03 0.86 0.86
2bc6c45cf80f9b36,0.06 0.00 0.83 1.00
2b26c649101802b7,0.10 0.00 0.77 1.00
6572645d52c068c5,0.00 0.00 1.00 0.92
7a978905b3863da1,0.27 0.30 0.54 0.69
b1e663d29a466ddf,0.15 0.00 0.43 1.00
7a0c0e8a828b5a79,0.36 0.07 0.57 1.00
32f073c3fe3e8856,0.03 0.12 0.93 0.91
64483fa8e25af03c,0.00 0.00 0.91 1.00
2ac630056d736330,0.18 0.00 1.00 1.00
2e61c10c8a5d1ed2,0.37 0.14 0.83 0.62
64663ae8b92ee480,0.19 0.09 0.79 0.87
2ab6f8388d4b8c44,0.17 0.14 0.89 0.79
7aa90ae0ba02867d,0.03 0.13 0.79 0.87
2dad1797ddd2ee36,0.05 0.00 1.00 1.00
2a009ea968c334f1,0.10 0.00 1.00 1.00
2d5afedc76dcac41,0.28 0.00 1.00 1.00
9d81eda7e31e31ef,0.08 0.00 0.70 1.00
76af916056b91f88,0.00 0.00 1.00 1.00
b1b4bd48b63c562d,0.00 0.00 0.46 0.68
2c25f8e8b04f95b3,0.03 0.00 1.00 1.00
2d40cac17b115a5b,0.02 0.11 1.00 0.95
2adaa259e9a721e1,0.00 0.00 0.79 0.51
96490d5050818399,0.04 0.14 0.90 0.85
34014e81b8df8dea,0.23 0.17 1.00 0.95
2dcdd520c3f93c0d,0.40 0.00 1.00 1.00
6256e58fe42adc5b,0.20 0.00 1.00 1.00
62ac4f672db12c34,0.07 0.49 0.59 1.00
fe55687698a3bef1,0.23 0.00 0.56 1.00
3267527d80a0d7d4,0.00 0.00 1.00 0.62
7852e6359cfec155,0.13 0.01 0.88 0.86
6027b4cf5b033942,0.31 0.05 0.67 0.67
7c792c711a5d60fa,0.35 0.00 0.62 0.84
60df84ef6c7c7dc8,0.00 0.00 0.71 1.00
b1410d6c963104b5,0.00 0.18 0.58 0.81
b86e3b2101d1a3b8,0.00 0.00 1.00 1.00
de027cb6dc7f77ff,0.00 0.00 1.00 1.00
6048360d875b881e,0.10 0.00 1.00 1.00
b85754a925afc68e,0.01 0.00 0.50 1.00
75db594faef99550,0.47 0.09 0.62 0.45
2a62ea2ee1d1c0b6,0.00 0.00 0.65 0.70
df885902ba0ba4b2,0.13 0.21 0.89 0.91
b04da6e0644a5292,0.35 0.33 0.69 0.71
d0c2dd27aeebd61a,0.00 0.00 0.88 1.00
2d3bf656c1ea514b,0.00 0.00 0.95 1.00
cb8b9248f7310bd4,0.00 0.12 0.99 0.94
75634d288daef61e,0.36 0.15 0.76 0.88
f2bbcab803b07284,0.17 0.00 1.00 1.00
9da5d1f2962cffe1,0.00 0.02 0.97 0.92
658e5f48b700ca83,0.00 0.00 0.63 1.00
6000e7b15313c91e,0.08 0.04 0.70 0.93
2b5833944ff3c3e2,0.00 0.00 1.00 1.00
3286077661f10250,0.15 0.00 0.52 1.00
2b077259f750b98e,0.30 0.01 0.60 0.89
b014e8f7bb31964f,0.01 0.00 1.00 1.00
652c8708d9ed9e72,0.32 0.00 0.85 0.82
632cddc0364afc88,0.05 0.18 0.87 0.89
7ce19ec39d3a78fb,0.29 0.25 0.68 0.94
9c88157cab7d7c32,0.52 0.29 0.67 0.75
623618252145bd31,0.01 0.00 0.48 0.53
6359b007e0f8e887,0.00 0.09 0.99 0.92
2b24d2d3a8948bba,0.19 0.33 0.89 0.66
2dbead3286d74fad,0.29 0.38 0.47 0.86
30a7dfb86bde44a4,0.00 0.01 0.81 1.00
2e0bb127613b0f73,0.00 0.00 0.88 1.00
617ca83956e79fdb,0.21 0.00 0.53 0.74
b033474d99debc02,0.06 0.00 0.51 1.00
b8b92736baea050c,0.00 0.00 0.79 1.00
30aad2c09c7d57cc,0.13 0.00 1.00 1.00
b70f5c4c9925fa50,0.00 0.00 0.87 0.86
f347ac7f25c7a52d,0.00 0.40 0.65 0.99
2d280a633a7f580c,0.05 0.11 0.68 0.92
2e0a45869a11c208,0.01 0.00 1.00 1.00
b599c37ac8d7b5eb,0.01 0.00 0.63 1.00
312fbe02c27489d9,0.32 0.00 0.89 1.00
b5228eb78ba264a2,0.03 0.00 0.69 1.00
2d50fe6ccc9ab855,0.00 0.05 1.00 1.00
4976097cb2415bca,0.05 0.00 0.81 0.90
5abf9bf9df79669f,0.12 0.38 0.79 0.92
7c08e7284f1105fa,0.43 0.29 0.77 0.60
2d4eb2d16f0af417,0.09 0.00 0.61 0.68
2c4df0a1888cf809,0.00 0.00 0.75 1.00
2a74c4be498cc2e1,0.19 0.00 0.62 0.84
63a0cda94c9ba33e,0.21 0.24 0.91 0.82
2df7200c0946051c,0.19 0.00 0.74 1.00
2b2af3cd4897f6bd,0.13 0.00 0.64 1.00
61b7137712592ee3,0.00 0.00 0.90 0.88
330947051b4a4a7c,0.03 0.00 1.00 1.00
2ac02181c9c9f17c,0.05 0.00 0.78 0.59
50f4f09f7e515e9b,0.24 0.50 0.59 0.62
3398574aa78b6255,0.03 0.00 0.85 1.00
342b6bbdf0084875,0.00 0.00 0.57 1.00
3067eb684ae527f8,0.20 0.29 0.88 0.71
78e04fdfb4a7eb77,0.16 0.00 1.00 1.00
2a6627ee5d420f6a,0.00 0.00 0.56 0.77
b63cc1811404ce7d,0.00 0.00 1.00 1.00
2ae59ad56c5b512f,0.29 0.00 0.71 1.00
334968b330eee942,0.15 0.25 0.99 0.95
51d3e981d08e5201,0.00 0.09 1.00 1.00
7aeffcb0db425a9d,0.25 0.00 1.00 1.00
2e385a1bd7fe99b6,0.00 0.21 0.55 1.00
7a70f676435bf132,0.02 0.00 1.00 1.00
fa1843414b471f83,0.14 0.24 0.65 0.50
b1e01713dea27f32,0.00 0.00 0.76 1.00
2b4787984b38025b,0.08 0.00 1.00 1.00
2c153f3d955f5ca8,0.04 0.21 0.81 0.83
2b6fb1d465e24dfd,0.49 0.39 0.63 1.00
2dd6b5918ccb414b,0.24 0.23 0.57 0.81
eb2b5958a2c1693b,0.00 0.00 1.00 1.00
ac82b7b63f26725f,0.19 0.11 0.48 1.00
2ab563e96ce2e281,0.33 0.12 0.73 1.00
62fdfa81cf82e1af,0.00 0.06 0.73 1.00
2ae5046dc9c18f87,0.36 0.05 0.59 1.00
2ad5ae8ca4e7860e,0.00 0.19 0.73 1.00
b626cee8a3f5dc52,0.00 0.08 0.70 0.88
fada87f88f100bfe,0.00 0.00 0.41 0.36
7b4a5a543cde62b5,0.00 0.24 1.00 0.87
2c0c4ec4c7410ad8,0.00 0.00 0.87 1.00
6f325799aeddeee0,0.08 0.00 1.00 1.00
2a9fd71a554c0964,0.16 0.14 0.60 0.74
77110fce22c5768c,0.26 0.00 1.00 1.00
2af09663ef5a5bd1,0.00 0.31 0.70 0.79
2aaf0c00b34aee24,0.08 0.00 0.78 1.00
31c054c9ac50fc9b,0.01 0.13 0.95 0.90
6272c42658fd26b9,0.00 0.08 0.76 0.60
316d82ba904b6223,0.01 0.00 1.00 0.93
72fa5d4e909d221d,0.00 0.08 1.00 1.00
b8cc4d94f8289755,0.00 0.00 0.48 1.00
62aaebd2bbb4567a,0.00 0.01 0.83 1.00
76e9c3b5afd7f784,0.01 0.19 1.00 1.00
6562380f8382d9b3,0.14 0.08 1.00 0.82
3052431e3696eec2,0.05 0.04 0.65 0.74
5c5655fb40fcf1d6,0.38 0.44 1.00 1.00
33c877d6246e0f4e,0.28 0.16 0.80 1.00
de572d1aa072475c,0.05 0.20 1.00 0.61
7c81574e85841a19,0.01 0.00 1.00 1.00
63fb377549e60380,0.17 0.00 0.56 0.69
2c3ff98c8826f3d9,0.18 0.00 0.40 1.00
2e9256e1685f091a,0.19 0.00 0.68 1.00
b30960c93cd20d38,0.13 0.03 0.87 0.97
2ea6241f4e37971c,0.35 0.00 0.59 1.00
2a989972bf1e2551,0.11 0.00 0.38 1.00
6284507b5c0b8cfa,0.13 0.00 1.00 1.00
2a31adffcd8f28c4,0.07 0.37 0.61 0.56
2b9f60afee4e35ca,0.03 0.12 1.00 0.77
64990839f5cac83e,0.00 0.22 0.91 0.71
7752073a4dba216f,0.07 0.31 0.32 0.69
ea521a1700fdae5e,0.16 0.20 1.00 0.80
31db12eb8ed0f0bb,0.00 0.00 1.00 1.00
62aaa38d7ba21317,0.28 0.00 0.94 0.76
7a0b2c00207fe4c0,0.05 0.05 1.00 1.00
2e1ba9ddb0406880,0.05 0.00 1.00 0.82
2b1ef7d3efe8ace4,0.08 0.06 0.96 0.88
2a84e5ec2b7ff428,0.01 0.00 1.00 1.00
2b4f5328a9e4c9ac,0.00 0.00 0.93 1.00
2d32981617e9645c,0.02 0.00 0.60 1.00
32324535bfd58f81,0.22 0.50 0.72 0.64
aa91e7166ab42fbf,0.00 0.28 1.00 1.00
2b7850a946cfa240,0.00 0.00 1.00 1.00
3294ea4cfe190dfc,0.12 0.00 1.00 1.00
5b18eca03a3bf34c,0.00 0.00 0.64 1.00
3066ebf75412d44f,0.00 0.23 1.00 1.00
2c2c1a71acc042e0,0.00 0.00 1.00 1.00
af6bb2266f85dadf,0.30 0.00 0.77 1.00
b83730c0109a6250,0.00 0.06 1.00 1.00
b297ce636a78d53c,0.17 0.00 0.76 1.00
76b238a0e73c6be9,0.30 0.26 0.39 0.74
2b03941ba6e0e645,0.00 0.00 0.96 1.00
7409f553db97768a,0.00 0.00 0.98 1.00
7abcdc0e270785ab,0.17 0.06 0.57 1.00
2a608887e06741f4,0.03 0.03 0.84 0.95
2ceafa34fc33c19b,0.14 0.00 1.00 1.00
6592c650afc2fae5,0.42 0.00 0.84 1.00
73cd8448451a4520,0.00 0.00 0.88 0.92
49f21b398b5ace64,0.00 0.00 0.73 1.00
78df462b5012df37,0.15 0.01 0.53 0.99
2c602e2512d76677,0.00 0.00 1.00 1.00
2ce3911291768e5b,0.06 0.65 0.94 0.99
2e6a703ee43a86c4,0.29 0.00 0.67 1.00
60e1a6abd9ebfe28,0.00 0.14 1.00 0.90
c120ecd4964bd34c,0.13 0.00 0.69 0.62
2c9d4742420660d2,0.00 0.00 0.49 1.00
2a106479ac4b555f,0.00 0.00 0.96 1.00
2af3690001819358,0.18 0.00 0.90 0.75
5b3a174a4a76fb7a,0.00 0.00 0.70 1.00
760c8be469e87da4,0.04 0.00 0.89 0.95
340f638b4a2af3d6,0.00 0.00 1.00 1.00
b144f56a1bdec53f,0.10 0.00 1.00 1.00
50c8e48e76b91e43,0.41 0.01 1.00 0.80
2d827f773c0ecf11,0.03 0.00 0.98 1.00
76e096f97290abce,0.03 0.01 0.87 1.00
7a14dbe62e9e8e6a,0.00 0.00 0.53 1.00
7a0b4a35781130d4,0.05 0.42 0.82 0.79
2c67f53e5851ba23,0.24 0.42 0.69 1.00
2ec33de0ab2f056b,0.01 0.00 0.91 1.00
2a4a1909ec10a155,0.23 0.02 0.70 0.97
64cdd1021b9ccf4d,0.24 0.17 0.61 1.00
2c2bb4673bcab60e,0.02 0.00 1.00 1.00
2b4df351dc40ee8d,0.00 0.03 0.88 1.00
30a5a8d2fffdb5d9,0.06 0.37 1.00 0.68
2e6e8cd7096933bd,0.35 0.00 0.61 1.00
0b043fcf6f25b312,0.10 0.26 1.00 0.81
5b5aa9b4bf2a72d7,0.07 0.30 0.82 0.72
b0d140974bb29038,0.13 0.07 1.00 1.00
6204d6b5ba41148f,0.12 0.00 0.78 0.95
2be0455a0a5b81de,0.59 0.00 1.00 0.61
ac1834ef7c1eb711,0.00 0.22 0.82 1.00
aff5d8e2a91d565a,0.07 0.00 0.99 1.00
49b716699ae412e1,0.00 0.00 0.52 0.90
7c0b7eab329dcd31,0.01 0.18 0.88 0.85
eabb6e66d42e8921,0.00 0.41 0.63 1.00
9d3b5794938bb004,0.00 0.18 0.96 0.81
2bc8af11b48615ab,0.02 0.00 1.00 0.39
dec387d8f864a192,0.20 0.00 0.71 1.00
2c3fb97575e43d94,0.15 0.00 0.56 1.00
2a9b652be55a4204,0.08 0.00 0.59 1.00
7586c1568176319b,0.17 0.00 0.71 1.00
7a450c16e3066108,0.09 0.20 1.00 1.00
2a6f6d43452de1cb,0.00 0.00 0.90 0.90
8a35a0b214443a19,0.00 0.27 1.00 0.98
622d9501c6f01ba7,0.30 0.00 1.00 1.00
73eafe920eec5a0b,0.00 0.00 0.88 1.00
2a1ce623acf6b223,0.00 0.00 1.00 0.95
2ec7ca5dfd8fdc87,0.08 0.65 0.68 0.88
2cbafec4cd0ed6f5,0.00 0.00 1.00 1.00
2b4d9721c4a1a257,0.06 0.05 1.00 0.98
2e2f3d698ae3eb8f,0.07 0.03 0.70 1.00
3046b0d3c5246534,0.34 0.00 1.00 1.00
9d266419c283988f,0.21 0.50 0.43 0.73
7a0c8847137a0b76,0.43 0.40 0.71 1.00
740f0a3e91ff11b0,0.00 0.00 1.00 1.00
77ba0c1b9b887226,0.02 0.11 0.90 0.86
32f5adcaa8e6d227,0.16 0.35 1.00 0.88
b4b07da4899767e7,0.00 0.00 0.81 1.00
2e669bb64e1a5c36,0.06 0.00 0.50 0.91
9ac56fa3893ad4a1,0.33 0.00 1.00 1.00
30303ab1ab7207ed,0.19 0.00 0.57 0.83
f3467206307baf14,0.01 0.04 1.00 0.97
b2c4aacb53121eaf,0.20 0.00 0.85 0.94
79643711fd53bfb9,0.00 0.00 0.96 1.00
496166c41e876d94,0.28 0.00 0.55 0.95
b510c03fda78bd03,0.19 0.00 0.60 1.00
ded4ce3e6ecacac8,0.30 0.00 0.89 0.96
72fa43ce35ba55f7,0.63 0.00 1.00 0.81
aae763444bc3baba,0.25 0.25 0.72 0.91
cae60f2eff2c5153,0.05 0.17 0.83 0.77
6015d186622be97f,0.06 0.13 0.73 0.84
7c5393565ea13c17,0.03 0.02 0.57 1.00
2c59254b79ec83e9,0.32 0.00 1.00 1.00
49946fc05ec220af,0.00 0.00 0.72 0.96
2cc04214c2a02503,0.25 0.25 0.57 0.84
2c7b1753ef680413,0.05 0.00 0.91 1.00
756512a1ed49cf91,0.00 0.00 1.00 1.00
2c75f8844e44b124,0.42 0.00 0.87 0.62
2b1e6da7d2f277ca,0.21 0.09 0.90 0.95
77e5766005314c6a,0.00 0.00 1.00 0.78
b3dfb404df5a5885,0.06 0.00 0.47 1.00
7342893a7f1eca96,0.00 0.18 0.96 0.88
50259a7f942b6615,0.19 0.35 0.77 0.78
79893d92d717c084,0.11 0.00 0.93 1.00
2a131e0132d2bb0c,0.12 0.00 0.40 0.88
497b336bab07cc13,0.01 0.00 0.66 1.00
2a1ff3f8877eaaec,0.00 0.00 1.00 1.00
2b7b97844c4820b8,0.14 0.14 0.99 0.69
61b2b452a29e2421,0.04 0.03 0.98 0.86
9da516f0695112eb,0.00 0.00 1.00 1.00
2afe64c3db3778a5,0.19 0.32 0.64 1.00
73dd27b5a1c858c0,0.05 0.00 0.83 1.00
b609e5930effc922,0.06 0.00 0.76 0.98
49bb3ce4f38ec999,0.26 0.00 0.88 1.00
65624f6b2d3d5e12,0.17 0.00 1.00 1.00
f40dce8f703f35c0,0.08 0.00 0.91 0.59
2a2a11924bf68adf,0.02 0.00 1.00 1.00
3415af1b1c1b9f82,0.11 0.42 0.82 0.71
636352fb0d66a1db,0.00 0.33 0.76 0.78
4d36d8e13d18c4ca,0.08 0.00 0.86 1.00
2a550b515a0d747c,0.00 0.00 0.82 1.00
9cc82c11c95561ce,0.01 0.00 1.00 1.00
773b3920220a8c90,0.04 0.00 0.95 1.00
2c0e2d7f343fbe98,0.26 0.00 0.91 0.67
33ac0cc43cb44353,0.34 0.03 0.76 1.00
7a47f6f5ff716479,0.00 0.00 1.00 1.00
7afe37308ff30bba,0.28 0.11 0.60 1.00
eb5c6e91fbb1176a,0.28 0.04 0.93 0.86
b3cd9176eeed0c4a,0.13 0.00 0.84 1.00
2e9f8ec4cbf5fd16,0.23 0.20 0.66 0.75
9d0482e7b5f467d5,0.03 0.03 0.42 0.74
b3899b723a70ff94,0.21 0.24 0.63 1.00
2d4d2d9140a8673e,0.00 0.00 0.70 1.00
33715b83ad227f1d,0.00 0.00 1.00 1.00
9dc485acd938d2da,0.07 0.00 1.00 1.00
2ce9c59a08ba3035,0.16 0.00 0.48 0.48
fdb5003f3fc4ecc1,0.04 0.00 1.00 1.00
633424f24515398e,0.21 0.18 0.52 1.00
2ebbd26d7afec961,0.22 0.19 0.82 0.81
2b38c789a19a9067,0.13 0.23 1.00 0.73
b4fe16a72a7dd43c,0.05 0.00 0.66 1.00
325a6d36042104b2,0.00 0.36 0.48 0.77
9e74e78101e692e1,0.33 0.18 0.67 0.72
2e65b2123c597996,0.35 0.00 0.72 1.00
4decbc7e98495529,0.12 0.11 0.49 0.41
fdbccb66f5b82bc6,0.20 0.04 0.82 1.00
7aa851a02d73c99e,0.04 0.35 0.75 0.55
2a84da82ab1428e2,0.01 0.05 0.41 0.32
93c44222782751af,0.09 0.32 0.71 0.89
6267740723bc9775,0.06 0.00 0.90 1.00
6059f1e285d80d7a,0.38 0.31 0.51 0.73
f1d141c8e0c5570e,0.00 0.00 1.00 1.00
f265cf8b7352fb70,0.00 0.00 1.00 1.00
60fb19fab887bd0b,0.17 0.00 0.93 0.66
33b94d876173fee7,0.00 0.06 1.00 1.00
2f9af2b112462b36,0.02 0.20 0.88 1.00
2b25d30627a336e0,0.00 0.24 0.52 1.00
2e88ea0baf8246d8,0.00 0.00 0.82 0.89
2af92a5bde2a5801,0.02 0.31 0.59 1.00
6079c26e2c62c405,0.20 0.00 1.00 1.00
b0f82d2a29f2e9bd,0.15 0.12 0.46 0.83
